序号,发送时间,接收时间,发送内容,接收内容,延迟,信号强度,是否丢包,内容出错,延迟等级,状态划分
10000198,2024-09-09 19:50:52.624,2024-09-09 19:50:52.943,10000198 0909195052624 99,10000198 0909195052624 99,319,99,False,False,2,1
10000199,2024-09-09 19:50:53.215,2024-09-09 19:50:53.505,10000199 0909195053215 99,10000199 0909195053215 99,290,99,False,False,1,1
10000200,2024-09-09 19:50:53.806,2024-09-09 19:50:54.098,10000200 0909195053806 99,10000200 0909195053806 99,292,99,False,False,1,1
10000201,2024-09-09 19:50:54.397,2024-09-09 19:50:54.708,10000201 0909195054397 99,10000201 0909195054397 99,311,99,False,False,2,1
10000202,2024-09-09 19:50:54.988,2024-09-09 19:50:55.270,10000202 0909195054988 99,10000202 0909195054988 99,282,99,False,False,1,1
10000203,2024-09-09 19:50:55.578,2024-09-09 19:50:55.879,10000203 0909195055578 99,10000203 0909195055578 99,301,99,False,False,2,1
10000204,2024-09-09 19:50:56.168,2024-09-09 19:50:56.488,10000204 0909195056168 99,10000204 0909195056168 99,320,99,False,False,2,1
10000205,2024-09-09 19:50:56.759,2024-09-09 19:50:57.051,10000205 0909195056759 99,10000205 0909195056759 99,292,99,False,False,1,1
10000206,2024-09-09 19:50:57.349,2024-09-09 19:50:57.644,10000206 0909195057349 99,10000206 0909195057349 99,295,99,False,False,1,1
10000207,2024-09-09 19:50:57.941,2024-09-09 19:50:58.253,10000207 0909195057941 99,10000207 0909195057941 99,312,99,False,False,2,1
10000208,2024-09-09 19:50:58.539,2024-09-09 19:50:58.863,10000208 0909195058539 99,10000208 0909195058539 99,324,99,False,False,2,1
10000209,2024-09-09 19:50:59.132,2024-09-09 19:50:59.425,10000209 0909195059132 99,10000209 0909195059132 99,293,99,False,False,1,1
10000210,2024-09-09 19:50:59.723,2024-09-09 19:51:00.034,10000210 0909195059723 99,10000210 0909195059723 99,311,99,False,False,2,1
10000211,2024-09-09 19:51:00.313,2024-09-09 19:51:00.628,10000211 0909195100313 99,10000211 0909195100313 99,315,99,False,False,2,1
10000212,2024-09-09 19:51:00.903,2024-09-09 19:51:01.206,10000212 0909195100903 99,10000212 0909195100903 99,303,99,False,False,2,1
10000213,2024-09-09 19:51:01.495,2024-09-09 19:51:01.799,10000213 0909195101495 99,10000213 0909195101495 99,304,99,False,False,2,1
10000214,2024-09-09 19:51:02.087,2024-09-09 19:51:02.408,10000214 0909195102087 99,10000214 0909195102087 99,321,99,False,False,2,1
10000215,2024-09-09 19:51:02.681,2024-09-09 19:51:02.971,10000215 0909195102681 99,10000215 0909195102681 99,290,99,False,False,1,1
10000216,2024-09-09 19:51:03.272,2024-09-09 19:51:03.580,10000216 0909195103272 99,10000216 0909195103272 99,308,99,False,False,2,1
10000217,2024-09-09 19:51:03.864,2024-09-09 19:51:04.173,10000217 0909195103864 99,10000217 0909195103864 99,309,99,False,False,2,1
10000218,2024-09-09 19:51:04.457,2024-09-09 19:51:04.751,10000218 0909195104457 99,10000218 0909195104457 99,294,99,False,False,1,1
10000219,2024-09-09 19:51:05.048,2024-09-09 19:51:05.345,10000219 0909195105048 99,10000219 0909195105048 99,297,99,False,False,1,1
10000220,2024-09-09 19:51:05.638,2024-09-09 19:51:05.954,10000220 0909195105638 99,10000220 0909195105638 99,316,99,False,False,2,1
10000221,2024-09-09 19:51:06.232,2024-09-09 19:51:06.516,10000221 0909195106232 99,10000221 0909195106232 99,284,99,False,False,1,1
10000222,2024-09-09 19:51:06.823,2024-09-09 19:51:07.126,10000222 0909195106823 99,10000222 0909195106823 99,303,99,False,False,2,1
10000223,2024-09-09 19:51:07.413,2024-09-09 19:51:07.719,10000223 0909195107413 99,10000223 0909195107413 99,306,99,False,False,2,1
10000224,2024-09-09 19:51:08.005,2024-09-09 19:51:08.297,10000224 0909195108005 99,10000224 0909195108005 99,292,99,False,False,1,1
10000225,2024-09-09 19:51:08.600,2024-09-09 19:51:08.891,10000225 0909195108600 99,10000225 0909195108600 99,291,99,False,False,1,1
10000226,2024-09-09 19:51:09.190,2024-09-09 19:51:09.500,10000226 0909195109190 99,10000226 0909195109190 99,310,99,False,False,2,1
10000227,2024-09-09 19:51:09.783,2024-09-09 19:51:10.109,10000227 0909195109783 99,10000227 0909195109783 99,326,99,False,False,2,1
10000228,2024-09-09 19:51:10.375,2024-09-09 19:51:10.671,10000228 0909195110375 99,10000228 0909195110375 99,296,99,False,False,1,1
10000229,2024-09-09 19:51:10.965,2024-09-09 19:51:11.265,10000229 0909195110965 99,10000229 0909195110965 99,300,99,False,False,1,1
10000230,2024-09-09 19:51:11.557,2024-09-09 19:51:11.874,10000230 0909195111557 99,10000230 0909195111557 99,317,99,False,False,2,1
10000231,2024-09-09 19:51:12.150,2024-09-09 19:51:12.436,10000231 0909195112150 99,10000231 0909195112150 99,286,99,False,False,1,1
10000232,2024-09-09 19:51:12.741,2024-09-09 19:51:13.046,10000232 0909195112741 99,10000232 0909195112741 99,305,99,False,False,2,1
10000233,2024-09-09 19:51:13.332,2024-09-09 19:51:13.655,10000233 0909195113332 99,10000233 0909195113332 99,323,99,False,False,2,1
10000234,2024-09-09 19:51:13.923,2024-09-09 19:51:14.217,10000234 0909195113923 99,10000234 0909195113923 99,294,99,False,False,1,1
10000235,2024-09-09 19:51:14.514,2024-09-09 19:51:14.826,10000235 0909195114514 99,10000235 0909195114514 99,312,99,False,False,2,1
10000236,2024-09-09 19:51:15.105,2024-09-09 19:51:15.420,10000236 0909195115105 99,10000236 0909195115105 99,315,99,False,False,2,1
10000237,2024-09-09 19:51:15.698,2024-09-09 19:51:15.982,10000237 0909195115698 99,10000237 0909195115698 99,284,99,False,False,1,1
10000238,2024-09-09 19:51:16.290,2024-09-09 19:51:16.591,10000238 0909195116290 99,10000238 0909195116290 99,301,99,False,False,2,1
10000239,2024-09-09 19:51:16.879,2024-09-09 19:51:17.200,10000239 0909195116879 99,10000239 0909195116879 99,321,99,False,False,2,1
10000240,2024-09-09 19:51:17.471,2024-09-09 19:51:17.763,10000240 0909195117471 99,10000240 0909195117471 99,292,99,False,False,1,1
10000241,2024-09-09 19:51:18.064,2024-09-09 19:51:18.372,10000241 0909195118064 99,10000241 0909195118064 99,308,99,False,False,2,1
10000242,2024-09-09 19:51:18.655,2024-09-09 19:51:18.966,10000242 0909195118655 99,10000242 0909195118655 99,311,99,False,False,2,1
10000243,2024-09-09 19:51:19.248,2024-09-09 19:51:19.528,10000243 0909195119248 99,10000243 0909195119248 99,280,99,False,False,1,1
10000244,2024-09-09 19:51:19.838,2024-09-09 19:51:20.137,10000244 0909195119838 99,10000244 0909195119838 99,299,99,False,False,1,1
10000245,2024-09-09 19:51:20.427,2024-09-09 19:51:20.746,10000245 0909195120427 99,10000245 0909195120427 99,319,99,False,False,2,1
10000246,2024-09-09 19:51:21.019,2024-09-09 19:51:21.309,10000246 0909195121019 99,10000246 0909195121019 99,290,99,False,False,1,1
10000247,2024-09-09 19:51:21.612,2024-09-09 19:51:21.918,10000247 0909195121612 99,10000247 0909195121612 99,306,99,False,False,2,1
10000248,2024-09-09 19:51:22.203,2024-09-09 19:51:22.511,10000248 0909195122203 99,10000248 0909195122203 99,308,99,False,False,2,1
10000249,2024-09-09 19:51:22.795,2024-09-09 19:51:23.120,10000249 0909195122795 99,10000249 0909195122795 99,325,99,False,False,2,1
10000250,2024-09-09 19:51:23.401,2024-09-09 19:51:23.683,10000250 0909195123401 99,10000250 0909195123401 99,282,99,False,False,1,1
10000251,2024-09-09 19:51:23.992,2024-09-09 19:51:24.292,10000251 0909195123992 99,10000251 0909195123992 99,300,99,False,False,1,1
10000252,2024-09-09 19:51:24.583,2024-09-09 19:51:24.901,10000252 0909195124583 99,10000252 0909195124583 99,318,99,False,False,2,1
10000253,2024-09-09 19:51:25.176,2024-09-09 19:51:25.463,10000253 0909195125176 99,10000253 0909195125176 99,287,99,False,False,1,1
10000254,2024-09-09 19:51:25.768,2024-09-09 19:51:26.057,10000254 0909195125768 99,10000254 0909195125768 99,289,99,False,False,1,1
10000255,2024-09-09 19:51:26.359,2024-09-09 19:51:26.666,10000255 0909195126359 99,10000255 0909195126359 99,307,99,False,False,2,1
10000256,2024-09-09 19:51:26.950,2024-09-09 19:51:27.229,10000256 0909195126950 99,10000256 0909195126950 99,279,99,False,False,1,1
10000257,2024-09-09 19:51:27.540,2024-09-09 19:51:27.838,10000257 0909195127540 99,10000257 0909195127540 99,298,99,False,False,1,1
10000258,2024-09-09 19:51:28.134,2024-09-09 19:51:28.447,10000258 0909195128134 99,10000258 0909195128134 99,313,99,False,False,2,1
10000259,2024-09-09 19:51:28.748,2024-09-09 19:51:29.040,10000259 0909195128748 99,10000259 0909195128748 99,292,99,False,False,1,1
10000260,2024-09-09 19:51:29.340,2024-09-09 19:51:29.650,10000260 0909195129340 99,10000260 0909195129340 99,310,99,False,False,2,1
10000261,2024-09-09 19:51:29.930,2024-09-09 19:51:30.212,10000261 0909195129930 99,10000261 0909195129930 99,282,99,False,False,1,1
10000262,2024-09-09 19:51:30.521,2024-09-09 19:51:30.821,10000262 0909195130521 99,10000262 0909195130521 99,300,99,False,False,1,1
10000263,2024-09-09 19:51:31.113,2024-09-09 19:51:31.430,10000263 0909195131113 99,10000263 0909195131113 99,317,99,False,False,2,1
10000264,2024-09-09 19:51:31.706,2024-09-09 19:51:31.993,10000264 0909195131706 99,10000264 0909195131706 99,287,99,False,False,1,1
10000265,2024-09-09 19:51:32.298,2024-09-09 19:51:32.602,10000265 0909195132298 99,10000265 0909195132298 99,304,99,False,False,2,1
10000266,2024-09-09 19:51:32.890,2024-09-09 19:51:33.195,10000266 0909195132890 99,10000266 0909195132890 99,305,99,False,False,2,1
10000267,2024-09-09 19:51:33.481,2024-09-09 19:51:33.805,10000267 0909195133481 99,10000267 0909195133481 99,324,99,False,False,2,1
10000268,2024-09-09 19:51:34.099,2024-09-09 19:51:34.414,10000268 0909195134099 99,10000268 0909195134099 99,315,99,False,False,2,1
10000269,2024-09-09 19:51:34.691,2024-09-09 19:51:35.007,10000269 0909195134691 99,10000269 0909195134691 99,316,99,False,False,2,1
10000270,2024-09-09 19:51:35.283,2024-09-09 19:51:35.570,10000270 0909195135283 99,10000270 0909195135283 99,287,99,False,False,1,1
10000271,2024-09-09 19:51:35.874,2024-09-09 19:51:36.179,10000271 0909195135874 99,10000271 0909195135874 99,305,99,False,False,2,1
10000272,2024-09-09 19:51:36.464,2024-09-09 19:51:36.788,10000272 0909195136464 99,10000272 0909195136464 99,324,99,False,False,2,1
10000273,2024-09-09 19:51:37.055,2024-09-09 19:51:37.350,10000273 0909195137055 99,10000273 0909195137055 99,295,99,False,False,1,1
10000274,2024-09-09 19:51:37.645,2024-09-09 19:51:37.959,10000274 0909195137645 99,10000274 0909195137645 99,314,99,False,False,2,1
10000275,2024-09-09 19:51:38.236,2024-09-09 19:51:38.522,10000275 0909195138236 99,10000275 0909195138236 99,286,99,False,False,1,1
10000276,2024-09-09 19:51:38.828,2024-09-09 19:51:39.162,10000276 0909195138828 99,10000276 0909195138828 99,334,99,False,False,2,1
10000277,2024-09-09 19:51:39.440,2024-09-09 19:51:39.725,10000277 0909195139440 99,10000277 0909195139440 99,285,99,False,False,1,1
10000278,2024-09-09 19:51:40.032,2024-09-09 19:51:40.334,10000278 0909195140032 99,10000278 0909195140032 99,302,99,False,False,2,1
10000279,2024-09-09 19:51:40.623,2024-09-09 19:51:40.943,10000279 0909195140623 99,10000279 0909195140623 99,320,99,False,False,2,1
10000280,2024-09-09 19:51:41.215,2024-09-09 19:51:41.505,10000280 0909195141215 99,10000280 0909195141215 99,290,99,False,False,1,1
10000281,2024-09-09 19:51:41.806,2024-09-09 19:51:42.099,10000281 0909195141806 99,10000281 0909195141806 99,293,99,False,False,1,1
10000282,2024-09-09 19:51:42.399,2024-09-09 19:51:42.708,10000282 0909195142399 99,10000282 0909195142399 99,309,99,False,False,2,1
10000283,2024-09-09 19:51:42.990,2024-09-09 19:51:43.270,10000283 0909195142990 99,10000283 0909195142990 99,280,99,False,False,1,1
10000284,2024-09-09 19:51:43.581,2024-09-09 19:51:43.879,10000284 0909195143581 99,10000284 0909195143581 99,298,99,False,False,1,1
10000285,2024-09-09 19:51:44.172,2024-09-09 19:51:44.489,10000285 0909195144172 99,10000285 0909195144172 99,317,99,False,False,2,1
10000286,2024-09-09 19:51:44.761,2024-09-09 19:51:45.051,10000286 0909195144761 99,10000286 0909195144761 99,290,99,False,False,1,1
10000287,2024-09-09 19:51:45.351,2024-09-09 19:51:45.660,10000287 0909195145351 99,10000287 0909195145351 99,309,99,False,False,2,1
10000288,2024-09-09 19:51:45.941,2024-09-09 19:51:46.254,10000288 0909195145941 99,10000288 0909195145941 99,313,99,False,False,2,1
10000289,2024-09-09 19:51:46.533,2024-09-09 19:51:46.816,10000289 0909195146533 99,10000289 0909195146533 99,283,99,False,False,1,1
10000290,2024-09-09 19:51:47.125,2024-09-09 19:51:47.425,10000290 0909195147125 99,10000290 0909195147125 99,300,99,False,False,1,1
10000291,2024-09-09 19:51:47.715,2024-09-09 19:51:48.034,10000291 0909195147715 99,10000291 0909195147715 99,319,99,False,False,2,1
10000292,2024-09-09 19:51:48.309,2024-09-09 19:51:48.597,10000292 0909195148309 99,10000292 0909195148309 99,288,99,False,False,1,1
10000293,2024-09-09 19:51:48.899,2024-09-09 19:51:49.190,10000293 0909195148899 99,10000293 0909195148899 99,291,99,False,False,1,1
10000294,2024-09-09 19:51:49.491,2024-09-09 19:51:49.799,10000294 0909195149491 99,10000294 0909195149491 99,308,99,False,False,2,1
10000295,2024-09-09 19:51:50.083,2024-09-09 19:51:50.409,10000295 0909195150083 99,10000295 0909195150083 99,326,99,False,False,2,1
10000296,2024-09-09 19:51:50.678,2024-09-09 19:51:50.971,10000296 0909195150678 99,10000296 0909195150678 99,293,99,False,False,1,1
10000297,2024-09-09 19:51:51.269,2024-09-09 19:51:51.580,10000297 0909195151269 99,10000297 0909195151269 99,311,99,False,False,2,1
10000298,2024-09-09 19:51:51.860,2024-09-09 19:51:52.142,10000298 0909195151860 99,10000298 0909195151860 99,282,99,False,False,1,1
10000299,2024-09-09 19:51:52.449,2024-09-09 19:51:52.736,10000299 0909195152449 99,10000299 0909195152449 99,287,99,False,False,1,1
10000300,2024-09-09 19:51:53.040,2024-09-09 19:51:53.345,10000300 0909195153040 99,10000300 0909195153040 99,305,99,False,False,2,1
10000301,2024-09-09 19:51:53.630,2024-09-09 19:51:53.954,10000301 0909195153630 99,10000301 0909195153630 99,324,99,False,False,2,1
10000302,2024-09-09 19:51:54.225,2024-09-09 19:51:54.517,10000302 0909195154225 99,10000302 0909195154225 99,292,99,False,False,1,1
10000303,2024-09-09 19:51:54.817,2024-09-09 19:51:55.126,10000303 0909195154817 99,10000303 0909195154817 99,309,99,False,False,2,1
10000304,2024-09-09 19:51:55.411,2024-09-09 19:51:55.735,10000304 0909195155411 99,10000304 0909195155411 99,324,99,False,False,2,1
10000305,2024-09-09 19:51:56.000,2024-09-09 19:51:56.297,10000305 0909195156000 99,10000305 0909195156000 99,297,99,False,False,1,1
10000306,2024-09-09 19:51:56.595,2024-09-09 19:51:56.891,10000306 0909195156595 99,10000306 0909195156595 99,296,99,False,False,1,1
10000307,2024-09-09 19:51:57.187,2024-09-09 19:51:57.500,10000307 0909195157187 99,10000307 0909195157187 99,313,99,False,False,2,1
10000308,2024-09-09 19:51:57.780,2024-09-09 19:51:58.062,10000308 0909195157780 99,10000308 0909195157780 99,282,99,False,False,1,1
10000309,2024-09-09 19:51:58.370,2024-09-09 19:51:58.672,10000309 0909195158370 99,10000309 0909195158370 99,302,99,False,False,2,1
10000310,2024-09-09 19:51:58.960,2024-09-09 19:51:59.281,10000310 0909195158960 99,10000310 0909195158960 99,321,99,False,False,2,1
10000311,2024-09-09 19:51:59.552,2024-09-09 19:51:59.843,10000311 0909195159552 99,10000311 0909195159552 99,291,99,False,False,1,1
10000312,2024-09-09 19:52:00.144,2024-09-09 19:52:00.437,10000312 0909195200144 99,10000312 0909195200144 99,293,99,False,False,1,1
10000313,2024-09-09 19:52:00.737,2024-09-09 19:52:01.046,10000313 0909195200737 99,10000313 0909195200737 99,309,99,False,False,2,1
10000314,2024-09-09 19:52:01.327,2024-09-09 19:52:01.608,10000314 0909195201327 99,10000314 0909195201327 99,281,99,False,False,1,1
10000315,2024-09-09 19:52:01.919,2024-09-09 19:52:02.217,10000315 0909195201919 99,10000315 0909195201919 99,298,99,False,False,1,1
10000316,2024-09-09 19:52:02.516,2024-09-09 19:52:02.826,10000316 0909195202516 99,10000316 0909195202516 99,310,99,False,False,2,1
10000317,2024-09-09 19:52:03.110,2024-09-09 19:52:03.420,10000317 0909195203110 99,10000317 0909195203110 99,310,99,False,False,2,1
10000318,2024-09-09 19:52:03.703,2024-09-09 19:52:04.029,10000318 0909195203703 99,10000318 0909195203703 99,326,99,False,False,2,1
10000319,2024-09-09 19:52:04.303,2024-09-09 19:52:04.592,10000319 0909195204303 99,10000319 0909195204303 99,289,99,False,False,1,1
10000320,2024-09-09 19:52:04.901,2024-09-09 19:52:05.201,10000320 0909195204901 99,10000320 0909195204901 99,300,99,False,False,1,1
10000321,2024-09-09 19:52:05.494,2024-09-09 19:52:05.794,10000321 0909195205494 99,10000321 0909195205494 99,300,99,False,False,1,1
10000322,2024-09-09 19:52:06.087,2024-09-09 19:52:06.372,10000322 0909195206087 99,10000322 0909195206087 99,285,99,False,False,1,1
10000323,2024-09-09 19:52:06.678,2024-09-09 19:52:06.966,10000323 0909195206678 99,10000323 0909195206678 99,288,99,False,False,1,1
10000324,2024-09-09 19:52:07.270,2024-09-09 19:52:07.575,10000324 0909195207270 99,10000324 0909195207270 99,305,99,False,False,2,1
10000325,2024-09-09 19:52:07.862,2024-09-09 19:52:08.184,10000325 0909195207862 99,10000325 0909195207862 99,322,99,False,False,2,1
10000326,2024-09-09 19:52:08.456,2024-09-09 19:52:08.746,10000326 0909195208456 99,10000326 0909195208456 99,290,99,False,False,1,1
10000327,2024-09-09 19:52:09.046,2024-09-09 19:52:09.356,10000327 0909195209046 99,10000327 0909195209046 99,310,99,False,False,2,1
10000328,2024-09-09 19:52:09.638,2024-09-09 19:52:09.949,10000328 0909195209638 99,10000328 0909195209638 99,311,99,False,False,2,1
10000329,2024-09-09 19:52:10.230,2024-09-09 19:52:10.558,10000329 0909195210230 99,10000329 0909195210230 99,328,99,False,False,2,1
10000330,2024-09-09 19:52:10.838,2024-09-09 19:52:11.121,10000330 0909195210838 99,10000330 0909195210838 99,283,99,False,False,1,1
10000331,2024-09-09 19:52:11.428,2024-09-09 19:52:11.730,10000331 0909195211428 99,10000331 0909195211428 99,302,99,False,False,2,1
10000332,2024-09-09 19:52:12.019,2024-09-09 19:52:12.339,10000332 0909195212019 99,10000332 0909195212019 99,320,99,False,False,2,1
10000333,2024-09-09 19:52:12.611,2024-09-09 19:52:12.901,10000333 0909195212611 99,10000333 0909195212611 99,290,99,False,False,1,1
10000334,2024-09-09 19:52:13.202,2024-09-09 19:52:13.495,10000334 0909195213202 99,10000334 0909195213202 99,293,99,False,False,1,1
10000335,2024-09-09 19:52:13.799,2024-09-09 19:52:14.104,10000335 0909195213799 99,10000335 0909195213799 99,305,99,False,False,2,1
10000336,2024-09-09 19:52:14.392,2024-09-09 19:52:14.713,10000336 0909195214392 99,10000336 0909195214392 99,321,99,False,False,2,1
10000337,2024-09-09 19:52:14.984,2024-09-09 19:52:15.276,10000337 0909195214984 99,10000337 0909195214984 99,292,99,False,False,1,1
